bloomberg



































20511728



7419924
25170192






14709089
23852222
128133
1409202
120273
32947065
154898
58076078
115282
28428940
11109358
328653
111323
126409
51492524
69280545
62215892
20498755
50566664

















































































186560
8962986
1456106
128925
117701
129309
151937
48502823


174297
861494
48057637
8986669
304509
18488695
129160
330534
183088
169656
44264704


169748
209693
948338
193974
223579
12149375




9020738
815795
330027
223319
129412
117621
223319
193973
24154187
1456300
8623716

523790
7412085
815688
211079

1709930
7305760
7567976
129187
21118189
815795
117414
47206380

129219
117750
15413960
15963134
39871550
7888806
7307056
64779438
143031
320791
176676
1750153
1176756
1456300
18173874
48502823
7750984
154561

112212
129118
223579
68881333
815688
7412085
117680
17291620

178017
130498
153370
7401301
46932627
7599555
7395078
11787621
129117
129118
69992433

7795229
169815
68442261
8057191
130723
60163525
117701
10926030
117698
129265
1456155
359177
45677980
60130008
35156380
130402
130151
117701
117750
384547
7599555
815688
227699
307758
117635
15436445

130723
116646
10092253
13561981
117635
62848245
193405
9300090
152039
126469
157354
31255882
157772
847078
1097823
111495
183001
129412
61352872
307967
57335869
59188432
7888790
874285

27519006
128492
893029
117896
129475
64212792
225547
41633927
117750
10551313
129118
7567976
130120
11479863
278509
49957756
18235724
278509
8821742
117635
7994482
1459457
129127
21289649
815795
13103620
130386
376109
118013
7031960
117750
119138
223579
129309
7025485
129131
57335869
278509
40893145
117927
178258
130379
905075
223579
191379
117414
129131
31500775
117927
331075
130119
69604981
15963134
129117
31500775
117924
227699

10502924
7259059
8986669
330534
129076
7888806
157654
191102

169584
129491
11044521
129220
117619
117621
135079
7994482
128925
219337
21289649
129299
117927
50186727
9300090
169558
350749

7025485
304509
1456436
7599555
169611
10502924
128582
20978970
127196
193973
193974
15090563
7651192
62949594
19723998
217484
225547
7595236
117592
211079
45025274
7244169
11415065
18488695
15436445
118009
61352872
330020
129117
33981886

128487
169367
10823395

11044521
7412085
129220
29677130
7583418
21289649



117704
330027
183088
11228649

1409179
15090563
117619
129187
129368
117749
12114110
129220
15655268
163472
162655
1094014

169284
827647
1456106
129494
44264704
214458

10917638
117620
330027
129309
193405
7427244
1456436
129195
827647
169612
152039


525681
42079574
12149375
69890181
191026

9855314
174421
44830835
129494
117698
384547
223319
7888806

14710570
33235996
331065
12114110
51148928
174386



152424
1459457
193974
1456106
117698

9838357
7412085
117698
1456436
44830835
9934288
7994482
69732851
384615
169574
1480475
7980587
11044521
128925
22850897
174401
330616
32871556
1480475





117750




827647
50186727
129491
117621
61352872
11228649
14516094
837785
44569911
127196
115759
948338
117704
117924
23801580

157354
13301357
27639867
7888806
129219
827647
128254
109221
174297
42473987
100517
7244169
69457197
173530
233612
127005
49749082
17283787
117928
21289649
278509
10862412
25649266
108076
14170333
7423829
69433364
66560940
174421
171332
13561581
129529
17390509
129516
7610249
100517
7989646
9485011
328767
129583
11225975
231749
8987726
193405
126685
819341
69075190
8164978
918740
7579899
348798
1748803
11755901
118009
1459457
865391
119127
10068141
128536
17026139
69975059
181462
7958167
129642
918740
117558
17205712
21122303
7713826
115505
108259
46569062
302601
1402263
63136572
15436445
129160
129076
37747284
7556606
157461
1480475
9210414
153370
130723
893029
106691
128173
225547
46932627
376109
7579899
183088
23801580
930843
15149833
38163194
107674
8347670
964326
110770
10874688
210754

126685
48882791
7976095
11302554
178387
183983
9294943
69948326
174425
8957976
112200
384611
885005
128042
7244169
127005
11641744
9805171
69549237
1724266
311546
311628
191111
180406
191113
1409179
210754
40009866
171064
311593
349063
7910418
311617
191074
18238729
66900544
115379
108664
109221
19578902
311449
186509
186291
186288
7845949
311487
914844
191114
311581
7941215
180924
311522
7845852
191074
349063
349063
349063
19581582
349063
191075
311512
227189
1491049
349063
67443616
116851
116954
11552070
108665
108379
109548
179551
24038302
191075
307691
311515
311622
311483
311472
186847
311538
191075
311610
186517
186560
11382823
186291
44908475
217559
191112
898590
180924
311786

110631
117919
130011
118219
11151669
317758
132342
311710
100556
311584
1491052
191074
7261004
180953
911991
311696
7945238
227189
1456300
7994482
48057637
50186727
7839433
157354
320791
233612
11063426
182454
8992802
129412
129299
1481585
8623716
169558
66040727
26318497
130447
130109
49478877
833983
41848797
833983
127079
905075
11343634
51148928
17733438
129160
7994482

11932765
118070
157234
153370
7274420
115737
7980587
7595236
157902
67740642
27639867
40893145
193405
20411112
41638031
130498
1477446
130567
17309550
823590
130119
18173874
128925

191112
7333403
224526
191075
1497056
67735211
9304422
311593
186292
8004154
191112
191074
186560
311511
349059
349059
100555
159018
349063
40822956
116256
18686622
115823
110686
20853853
109081
15273226
186312
311441
156031
215203
186307
311639
32497590
18018359
186754
311474
180921
349063
311546
16032513
8070542
26327793
905075
100978
108379
156882
348103
101499
110401
109873
191075
186292
311449
191111
180406
311472
182027
191075
311546
180910
9304422
349060
349063
311472
349063
111129
100853
100312
40257176
7895470
69715605
311512
47686474
186376
311472
311706
159018
191075
191074
7414004
186676
218766
878594
191075
349054
117620
21289649
307829
7025485
331075
117620
20411112
68881333
330020
12114110
12004738
117348
17309550
69676157
115759
7423829
9520550
7888790
211079
117704
7595236
7595236
174545
11015742
34554152
130374
17309550
106691
11806054
112212
7262582
20866295
18488695
29677130
118013

117961
111696
130498
223579
129494
7980587
815795
7980587
812296
126485
883720
31500775
193974
117621
1484028
19723998
69676157
130647
130528
103443
130599
7757472
8986669
15090563
129195
117270
7839433
7599555
7025485
1456436
330020
815710
30118121
9042542
12004734
193336
118049
233612
130097
13969750
129160
129106
227699
211079
384547
7567976
157222
169748
874086
861494
881890
223319
1456106
17733438
117682
239452

183675
36340739
7940994
27639867
67071011
7025485
7839433
815710
7839433
7556606
117704
330020
948338
7031960
55739633

129106
15963134
7583418
7427244
307627
129131
14866501
174802
8507336
8503408
40768577
13419265
130647
15028742
384666
193571
101286
117457
110631
69480151
7941926
876248
186312
311566
311483
215188
1497070
186288
349060
349063
311616
311452
311512
40009464
311629
233580
49896736
307691
210986
59268123
7718618
28252278
311601
311593
349063
311511
30342710
117486
7669131
119133
130409
115461
66612526
11552034
127160
328069
1757821
104669
215188
311496
7405968
983351
28899313
186560
186917
7910418
307691
186302
311472
311783
186375
7845852
125359
20442566
40183945
7263768
100555
311628
7333403
358421
186868
217687
311526
100556
388277
311526
186310
311526
48232790
191074
974723
7023067
215203
7845852


14696545
866682
126409

12429787


115724
130599
233612
16857643
330020
18802770
330027
128925
23801580
7839433
53920898
129299
893029
1416781
31500775
307829
307967
18488695
117704
117222
304509
7583418
10926030
8986669
384547
117635
977208
127111


70141761
52519552

117680
307758
118009
7025485
930843
191379
119138
117620
29677130
223579
331070
193974
7395078
67117623
15413960
129160
53916254
391990
9211230
60313341
60163525
129220
211079
129077
117621
130119
930843
173927

29677130
183925
45710881
130120
118009
128065
130151
64212792
866006
101254
111495
227699
15149833
7031960
40893145
18235724
1456106
191379
67134027
115759
41848797
23374956
128163
11796370
18686622
815688
307758
930843
191379
117587
129076
307829
69676157
129299
24154187
69469313

9869299
157777
9010165
130454
127039
130587
307627
14696433
117635
330027
1482311
330027
330534
117810
35619972
383442
330534
9934288
15090563
384547
876994
7888790
117924
330020
10472519
14696433


9327686
311587
186560
68581998
14696529
311628
14696529
218013
112194
58125973
311519
128577
69455648
34523034
127160
233954
69954070
24154187
129118
827647
827647
193336
9020738
847078
223317
157161
16535753
129290
7579899
117680
62848245
17733438
61352872
384547
311512
180406
191111
7978646
7797501
311531
70035562
51518901
14696529
117166
311628
311671
311698
12029936
7423829

18488695
159251
127061
42071972
100158
233612
10550128
1725016
18173874
227699
330020
54333778
173847
157295
116322
117587
1456436
57335869
865391
42690822
304149
32014920
10551152
903111
179120
110543
7895470
8957976
110686
110631
12392676
1184972
101499
171398
159117
23513321
32979512
117314
14867373
117410
7040671
135688
14696545
27186779
109806
13418315
110686

10926030
191379
7980587
21289649
100155
1725016
13316471
18592198
8164978
15655268
307829
330027
812296

111759
18154628

48510788
26318497
30118121
12072198
1456300
12114110
7028534
101556
117343
64779438
127079
157045
7001331
117406
169642
331065
66668699
38644706
8123290
107228
100179
59358933
16341332
12392676
1757821
69480151
9538704
384888
7044851
117825
1724263
16341332
148371
1184975
348103
115802
7262858
8710768
136117
115724
233954
233954
1477450
7395078
11787621
62848245
129106
11343634
17309550
7268466
7401301
8914367
115737
239983
328080
100517
162023
193974
117414
331075
130097
44230510
49478877
9314472
18686622
11787621
330027
9934288
307829
129220
7583418
391990
153370
129517
12279743
11302554
10092253
111854
16313527
115239
115691
7839433
7994482
11806054
1456106
51148928
117929
100556
9829259
11343634
9475473
19040750
57335869
117414
1729034
109377
819341
101525
110837
30883096
100762
14924328
100555
42560737
152039
110755
110755
9517184
15117341
7976095
11123741
112122
159186
107032
16444879
174514
69479135
819381
101319
1183517
119127
36507453
27800500
9339605
19344416
15413960
11343634
24154187
7427244
129219
129106
359893
103310
102801
20978970
178044
25151101
156882
50186727
876576
130528
157901
109221
33235996
130412
46932627
9016496
7300746
117894
194848
110255
159117
9223707
12392676
223319
304214
170120
109081
8278563
109870
9270864
129583
1184975
11109322
129544
129517
7382180
58244711
233612
180578
115759
162592
1197824
1456436
7595236
18802770
827647
33235996
9829259
49957756
130097
69676157
130288
41848797
9211230
823590
115737
21227586
7307056
223579
7922487
33509530
7687944
227563
115471
115737
112364
128173
186631

384547
11806054
893029
7935578
8549292
9086605
100155
128107
27639867
1448096
162060
866606
180556
115748
119038
129290
14866501
129220

865391
997121
130561
186848
103443
130318
179120
330629
27110779
153370
18239741
1724349
9565837
100555
359893
193973
7888806
129127
115510
170638
169584
39871550
47697127
157662
191026
69497777
58575735
45617107
151794
384645
183983
157872
7620146
129517
129598
169084
9300090
25611178
15090563
48057637
129077
129077
7989578
17242114
110256
101152
330616
7647864
69987269
15149833
7395078
53874576
7595236
129195
10140172
1449529
12114110

109052
174483
7419956
25454214
10502924
52413974
26452218
171043
330069
1459281
17831862
108664
970983
865391
115662
28569160
130599
55248973
174545
7602268
110255
27639867
116646
8233223
7579899
117619
110255
41944962
44230510
101534
27186779
7610151
7620160
1197824
239956
12279743
129585
157439
108665
22423521
128474
115545
54543518
108652
109735
130647
108737
12072198
130656
21750601
29084196
348103
815394
129076
68330250
38326972
233954
127039
49334114
117469
104669
191112
186288
231626
191111
191026
152324
7259059
153737
162767
7871570
115831
9100954
115471
49009147
219079
111100
180556
49009153
116651
156882
311441
191026
311546
214431
20673326
311538
311526
227189
311696
300748
210911
217559
214431
311639
23735465
186899
349063
180953
186560
42159663
1502307
7283637
17390509
7974770
7958287
125259
7989578
116096
69473803
310116
179551
109548
12392676
186509
219581
201172
40010238
118041
7282718
193671

130415
500965
40842319
112171
9268711
115265
109081
59358933
109755
883770
311681
186307
191112
311512
32497590
311485
191112
7845852
391482
349059
349063
117592
31902006
115245
115667
307830
117510
100055
13039559
1753990
191078
13301357
69547587
129544
109806
15655268
129631
110411
1197824
14866501
59358933
109081
304149
1459281
130498
117552
233954
9270864
125320
330338
20411112
876285
118304
115694
1184974
57836116
69751533
180924
215188
28958970
186307
7845852
180921
227189
180921
180953
7748507
28899313
349059
311593
349063
349059
157439
17473869
162301
7621651
151794
812360
19038354
7037406
7040671
117679
8278563
20853853
52834170
109081
311546
218013
7224200
1481455
10134355
191074
7718618
7261004
180406
191074
191176
191111
186288
311521
349060
7897571
349063
7718618
186307
40033224
9125361
224516
349063
107826
181004
7359591
129656
7922487
53921096
111846
933895
52834170
110255
1184975
41944962
302821

311604
100555
224526
186288
384615
311639

186734
311553
191075
311526
311539
7554051
227189
7957166
191023
67735211
349063
7261004
349060
349059
186312
349060
174789
117352
40847947
117509
118738
115256
118302
57836116
109615
7564796
311634
311487
1709943
350871
115304
1456504
108620
38799931
130151
60163525
130386
169567
112122
117347
13418315
130454
109221

117872
9016496
119502
8400320
194223
69549237
38791673
157439
330541
178387
8549292
66612442
112080
117312
100355
100828
108393
108726
20853853
109221
170319
7748507
180907
350871
311686
21050061
311593
311576
311616
180991
224526

186291
100555
349054
7414004
349063
199709
30342710
191075
7687936
13730593
328411
7387616
101491
11646070
39653583
119038
202837
143118
58121995
16341332
46580244
311441
49896736
218013
311604
180406
1409179
233580
115710
866653
179551
100055
11561589
171064
7790968
191114
224526
21050065
191075
186899
40039314
180918
180801
191074
186375
183928
9125361
7333403
7268560
7845728
7940351
224516
311476
69994274
388865
11123741
223675
101215
28635146
115705
11231931
116779
110492
311546
311719
215188
191111
180910
180923
311449
8549292
7975354
127079
157872
129517
183983
127111
223319
9140829
36507453
115682
130467
109175
2000560
881890
7359591
116187
7283637
129160
156803
130036
156803
180703
111323
109615
111770
69555483
115728
130656
115694
39780127
7895470
399598
130409
38791673
178079
311522
876576
8549292
9086605
7621651
100230
7895470
108560
180923
311626
1730007
358407
180772
191075
191075
311686
7845852
39980762
883401
40009656
311472
311476
7941215
40039350
191074
134352
193620
7621651
317028
16722651
115475
815103
1084605
101374
1725016
116215
108444
1724264

311570
191111
7912654
224526
304934
7032511
7359591
26452218
130415
221539
115476
109806
57836116
1184974
110492
8135539
1197824
239787
115544
10859843
115719
117593
126531

218013
311449
7333403
191074
210986
191111
182055
210997
227064
191112
349054
311802
214431
191074
898590
7940355
7028946
834729
119038
13301357
101548
130447
61858187
19416055
20853853
1184972
156882
179551
179551
69462969
7244169
835530
174386
130409
53916254
108665
117388
7602268
148371
129697
8986677
310065
22154625
311686
22876105
233580
191074
100556
311511
109548
331070
69621208
129607
12024904
100348
100179
14696465
180801
186291
7748507
191111
311476
888021
349063
100555
7718618
349059
349063
311511
214444
349060
349060
49353433
311482
109548
171310
349063

12429787
823590
60313341
330562
128496
109870
109548
21289649
8717940
109763
1459396
69462969
101254
17831862
918740
117924
109873

317047
14696449
51308742
70149232
14696545
328419
14696545
191074
186312
180406
311539
349059
7945234
186375
69763748
7414004
106301
13393222

202552
23374956
60527610
7631131
115256
170165
100230
115245
193405
18173874
130036
13257279
310116
967323
100976
58076078
38326972
9270864
930843
129265
117929
109735
174437
128536
15166574
178017
109081
11151669
45710881
7958287
8372862
69691484
17085420
156882
7419924
15963134
128948
157354
15450883
11747966
109221
130561
110755
1456554
328455
44830835
16444219
905075
59358933
815484
331070
8167670
101173
304149
169561
28320342
933895
349063
210997
15946637
186560
215896
311639
311622
191075
227199
7845852
349063
134352
108701
100875
156424
186899
21050065

180923
210063
311526
1715415
8004154
7945214
349059
7716330
100556
311610
349063
349063
118133
110401
8494807
898712
130647
199455
18592198
812897
129660
17829349
8135539
8135539
179551
24362129
162301
130553
7988559
116636
9270864
129579
182454
130723
11063426
112428
186376
201188
311476
311786
180991
349063
180921
32705714
349060
186288
349063
311519
186288
38278808
186560
311710
227189
186522
217559
311610
180406
7554051
1409185
888021
7791020
349060
311702
224516
349060
8142910
311511
69407872
311524
7414004
186813
186375
349063
100556
12429787
967169
100481
14696481

23794961

311546
305278
174264
32206176
117281
14696433
109221

14696449
199455
865391
304968
8233223
100226
10535757
116187
117749
129160
115724
116651
7610641
223319
101158
118414
169574
223079
933895
171398
109081
125344
13281086
330020
1482311
866764
18686622
194223
19416055
7259059
9908752
10449262
15963134
129265
10550128
28566840
12072198
233612
174401
115737
330629
970983
100179
129076
253334
116653
40893145
827647
115519
129290
53833096
15149833
118009
183925
827647
10009891
110401
1135321
112080
7710437
116015
115442
109873
348103
12238089
330027
7567976
100158
10550128
115761
27639867
45083102
101616
127061
115293
7262858
820007
58121995
110686
1184974
117888
129195
129131
1456436
866731
330338
328096
302864
1456436
129299
115657
115510
949689
14696481
14696529

8507628
11049536

70025073
49074432








239787










28283899






118573
135964
49328078










39461245


67612197



10127928
135880
44837633
40824559

























































































7307056
12114110
7888806
183088
49957756




42563324
193973
29677130
15149833
16759122
11297838

69821490
174266
63029231
865391
331075
169561
181004
152592

152975
992011
378870
129117
119127
26191651
7395078
815795
152975
23739965

68692225
865391
11787621
129265
1482311
152230

154561
39871550
7556606
930843
130120
129273
7583418
210754
15090563
117592
117222
193405
11343634
7989646

997121
304149
10551313
39871550
129076
117592
7243944
1456300
129299
117680
15090563
11228649
330534
129077
7583418
1456155
815820
23513321
40768577
23374956
51522102
130108
100155
69968703
119138
11044521
223319
169561
51644974
43558674
51348418
54543518
60163525
278509
169607
151949
193620
169367
128484
118076
330628
130490
130119
977208
307829
384547
183088
15963134
103916
9314580
130561
111696
1135757
111691
948338
1459457
117620
129273
129219
44830835
129077

69941803
8485083
130119
7567976
16535753
979593
169558

31255882
128474
12096090
307097
13301357
20726639
69968703
7595236
50186727
118070
153370
111696
1096158
130374
117896
117682
7994482
129491
117414
193973
117414
69361765
17829349
9271435
199455
199455
117896
866006
22423521
60313341
1750153
18173874
117619
8986669
117587
129265
117704
223319
129220
9016496
815710
7281855
117414
44830835
866957
38523792
331075
331065
7583418
1459457
39871550
7025485
7888806
1456300
227699
211079
57335869
129265
1482311
7412085
101450
100226
130599
218236
118013
129494
30118121
18802770
7427244
129265
44830835
61352872
307758
129117
49144842
15413960
45710881
117924
24154187
62848245

181004
307829
21289649
129290
11415065
58204884
169367
157461
7019983

1482311
117619
10926030
129077
117704
191016
42668400

7578746

33235996
977208
24154187
117750
191016
191016
24229559
7980587
117698
118070
13281086
7031960
330616
182691
1725016
100155
127005
11228649
827647
14038189
27294830
100517
152981
128948
223319
50186727
330534
119138
202696
9042542
27639867
812296
881890
129077
10926030
51148928
223579
977208




332078
11044521
8821742
307967
9934288
11044521
7427244
8244139
174388
215207


69899697
15149833
117619
57335869
48057637
117680
307967
29677130




151949
1276971
31500775
193974
977208


169642
29677130
17283787
29677130
50186727
63029231
162681
126183
174472
815710
31500775
169567
152324


117587
1459457
129077
117750
11044521
7305760

348747
57335869
129160
330020

129187
7281855
227699
63029231
7281855
1456300
1713543
157045
129118
129265
40281228

50186727
117635
129494
15090563
129265
62848245
866957
331065
223319
157593
174514


186324

117680
23801580
8442175
69902721
135079
117620
7031960
23801580
977208
174802
355721
127039
331075
57335869
8282875
10570963
100226
101450
47206380
127061
117621
7412085
7888806
174425
9808013
117406
330338
233612
127005

7888806
48057637
331075
33235996
119127
180400
9772779
104033
128263
129631
129503
7958167
193633
12167709
126685
100312
1712123
7625011
17639672
153737
7912227
386356
69974867
1459186
70095858
215406
8987726
31199477
348768
8385623
100479
174397
7888790
278509
118009
174297
7019983
128582
11755901
231104
66677561
38791673
129598
7620160
8605056
7770264
49009141
117002
117740
135688
898250
13418315
19079398
815795
8821742
7307056
174264
128630
66040727
182844
103443
130467
153992
342460
218236
129368
8986669
129106
39871550
117928
16444879
8957976
7281855
49957756
930843
8821742
63778046
162655
69100113
54333736
224331
100556
1181480
10653155
919751
101608
110755
24334603
8549292
68390827
31902006
7770320
344590
9862376
119127
129265
7994482

193620


128524
223079
9542245
115702
7620146
129517
384670
129583
135880
115711
871916
109755
8439695
8278563
37413582
311449
191075
186899
8216895
180924
227189
191017
218385
7718618
191114
311512
186376
